# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ANXA11	ANXA11	NM_145869		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AP2M1	AP2M1	NM_001025205		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AP2M1	AP2M1	NM_001311198		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AP2M1	AP2M1	NM_004068		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
APC	APC	NM_000038		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001127510		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001127511		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354895		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354896		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354897		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354898		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354899		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354900		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354901		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354902		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354903		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354904		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354905		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APC	APC	NM_001354906		1	2	1	17	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	2	0
APEH	APEH	NM_001640		0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
APEX1	APEX1	NM_001244249		1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
APEX1	APEX1	NM_001641		1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
APEX1	APEX1	NM_080648		1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
APEX1	APEX1	NM_080649		1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
APH1A	APH1A	NM_001077628		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APH1A	APH1A	NM_001243771		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APH1A	APH1A	NM_001243772		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APH1A	APH1A	NM_016022		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APH1A	APH1A	NR_045033		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APH1A	APH1A	NR_045034		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APH1A	APH1A	NR_045035		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APOA1	APOA1	NM_000039		0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
APOA1	APOA1	NM_001318017		0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
APOA1	APOA1	NM_001318018		0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
APOA1	APOA1	NM_001318021		0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
APOA1-AS	APOA1-AS	NR_126362		0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
APOB	APOB	NM_000384		2	2	5	2	0	0	0	0	0	0	0	0	2	4	5	0	0	0	2	0	0	0	0	0
APOC3	APOC3	NM_000040		0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
APOLD1	APOLD1	NM_001130415		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AR	AR	NM_000044		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AR	AR	NM_001011645		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AR	AR	NM_001348061		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AR	AR	NM_001348063		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AR	AR	NM_001348064		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AREG	AREG	NM_001657		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ARF3	ARF3	NM_001659		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARFRP1	ARFRP1	NM_001134758		0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ARFRP1	ARFRP1	NM_001267544		0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARFRP1	ARFRP1	NM_001267545		0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARFRP1	ARFRP1	NM_001267546		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARFRP1	ARFRP1	NM_001267547		0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ARFRP1	ARFRP1	NM_001267548		0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ARFRP1	ARFRP1	NM_001267549		0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ARFRP1	ARFRP1	NM_003224		0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ARFRP1	ARFRP1	NR_051954		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ARFRP1	ARFRP1	NR_051955		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ARFRP1	ARFRP1	NR_051956		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ARFRP1	ARFRP1	NR_051957		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ARFRP1	ARFRP1	NR_051958		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ARHGAP10	ARHGAP10	NM_024605		0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
ARHGAP26	ARHGAP26	NM_001135608		0	2	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0
ARHGAP26	ARHGAP26	NM_001349547		0	2	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0
ARHGAP26	ARHGAP26	NM_015071		0	2	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0
ARHGAP26	ARHGAP26	NR_146198		0	1	0	4	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0
ARHGAP35	ARHGAP35	NM_004491		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ARHGAP39	ARHGAP39	NM_001308207		0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ARHGAP39	ARHGAP39	NM_001308208		0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ARHGAP39	ARHGAP39	NM_025251		0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ARHGAP9	ARHGAP9	NM_001080156		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP9	ARHGAP9	NM_001080157		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP9	ARHGAP9	NM_001319850		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP9	ARHGAP9	NM_001319851		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP9	ARHGAP9	NM_001319852		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP9	ARHGAP9	NM_032496		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ARHGDIG	ARHGDIG	NM_001176		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ARHGEF1	ARHGEF1	NM_004706		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ARHGEF1	ARHGEF1	NM_198977		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ARHGEF1	ARHGEF1	NM_199002		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ARID1A	ARID1A	NM_006015		1	0	3	2	2	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ARID1A	ARID1A	NM_139135		1	0	3	2	2	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ARID1B	ARID1B	NM_001346813		1	3	4	1	0	0	0	1	0	3	0	0	0	3	0	0	1	0	1	0	0	0	2	0
ARID1B	ARID1B	NM_017519		1	3	4	1	0	0	0	1	0	3	0	0	0	3	0	0	1	0	1	0	0	0	2	0
ARID1B	ARID1B	NM_020732		1	3	4	1	0	0	0	1	0	3	0	0	0	3	0	0	1	0	1	0	0	0	2	0
ARID2	ARID2	NM_001347839		1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
ARID2	ARID2	NM_152641		1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
ARID5B	ARID5B	NM_001244638		1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ARID5B	ARID5B	NM_032199		2	0	0	2	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
ARL13B	ARL13B	NM_001174150		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ARL13B	ARL13B	NM_001174151		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ARL13B	ARL13B	NM_001321328		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ARL13B	ARL13B	NM_144996		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ARL13B	ARL13B	NM_182896		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ARL13B	ARL13B	NR_033427		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ARL13B	ARL13B	NR_135621		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ARL2	ARL2	NM_001199745		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ARL2	ARL2	NM_001667		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ARL2-SNX15	ARL2-SNX15	NR_037650		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARNT	ARNT	NM_001197325		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT	ARNT	NM_001286035		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT	ARNT	NM_001286036		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT	ARNT	NM_001350224		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT	ARNT	NM_001350225		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT	ARNT	NM_001350226		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT	ARNT	NM_001668		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT	ARNT	NM_178427		0	1	0	7	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
ARNT2	ARNT2	NM_014862		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARPC1B	ARPC1B	NM_005720		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARTN	ARTN	NM_001136215		0	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
ARTN	ARTN	NM_057090		0	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
ARTN	ARTN	NM_057091		0	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
ARVCF	ARVCF	NM_001670		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASAH1	ASAH1	NM_001127505		0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
ASAH1	ASAH1	NM_004315		0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
ASAH1	ASAH1	NM_177924		0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
ASCL1	ASCL1	NM_004316		0	0	1	6	2	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ASCL2	ASCL2	NM_005170		0	0	0	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
ASCL3	ASCL3	NM_020646		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ASCL4	ASCL4	NM_203436		0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASCL5	ASCL5	NM_001270601		0	0	0	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ASH1L	ASH1L	NM_018489		3	0	1	6	0	0	0	0	0	0	0	0	3	6	1	0	0	0	0	0	0	0	0	0
ASH2L	ASH2L	NM_001105214		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASH2L	ASH2L	NM_001261832		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASH2L	ASH2L	NM_001282272		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASH2L	ASH2L	NM_004674		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASIC1	ASIC1	NM_001095		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASIC1	ASIC1	NM_001256830		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASIC1	ASIC1	NM_020039		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASIC1	ASIC1	NR_046389		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASIC3	ASIC3	NM_004769		0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASIC3	ASIC3	NM_020321		0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASIC3	ASIC3	NM_020322		0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASIC3	ASIC3	NR_046401		0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASPSCR1	ASPSCR1	NM_001251888		0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
ASPSCR1	ASPSCR1	NM_001330528		0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
ASPSCR1	ASPSCR1	NM_024083		0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
ASPSCR1	ASPSCR1	NR_045351		0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
ASXL1	ASXL1	NM_001164603		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASXL1	ASXL1	NM_015338		2	1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0
ASXL2	ASXL2	NM_018263		1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASXL3	ASXL3	NM_030632		1	1	3	1	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	1	0
ATAD2	ATAD2	NM_014109		3	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0
ATAD2B	ATAD2B	NM_001242338		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ATAD2B	ATAD2B	NM_001354107		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ATAD2B	ATAD2B	NM_017552		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ATAD2B	ATAD2B	NR_125717		0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
ATF1	ATF1	NM_005171		0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	1	0
ATF4	ATF4	NM_001675		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATF4	ATF4	NM_182810		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATM	ATM	NM_000051		1	3	2	6	0	0	0	0	0	0	0	0	1	9	2	0	0	0	4	0	0	0	0	0
ATM	ATM	NM_001351834		1	3	2	6	0	0	0	0	0	0	0	0	1	9	2	0	0	0	4	0	0	0	0	0
ATM	ATM	NM_001351835		0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
ATM	ATM	NM_001351836		0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
ATN1	ATN1	NM_001007026		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ATN1	ATN1	NM_001940		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ATP1B2	ATP1B2	NM_001303263		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1B2	ATP1B2	NM_001678		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP5B	ATP5B	NM_001686		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ATP5O	ATP5O	NM_001697		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ATP6AP1L	ATP6AP1L	NM_001017971		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP6AP1L	ATP6AP1L	NM_001349371		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP6AP1L	ATP6AP1L	NM_001349372		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP6AP1L	ATP6AP1L	NM_001349373		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP6AP1L	ATP6AP1L	NM_001349374		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP6V0D1	ATP6V0D1	NM_004691		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ATR	ATR	NM_001184		2	5	0	4	0	0	0	0	0	0	0	0	2	7	0	0	0	0	3	0	0	0	2	0
ATR	ATR	NM_001354579		2	5	0	4	0	0	0	0	0	0	0	0	2	7	0	0	0	0	3	0	0	0	2	0
ATRX	ATRX	NM_000489		0	1	4	1	0	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0
ATRX	ATRX	NM_138270		0	1	4	1	0	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0
AURKA	AURKA	NM_001323303		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_001323304		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_001323305		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_003600		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_198433		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_198434		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_198435		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_198436		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKA	AURKA	NM_198437		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
AURKB	AURKB	NM_001256834		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_001284526		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_001313950		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_001313951		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_001313952		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_001313953		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_001313954		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_001313955		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NM_004217		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
AURKB	AURKB	NR_132730		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
AURKB	AURKB	NR_132731		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
AURKC	AURKC	NM_001015878		0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AURKC	AURKC	NM_001015879		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AURKC	AURKC	NM_003160		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AXIN1	AXIN1	NM_003502		0	2	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
AXIN1	AXIN1	NM_181050		0	2	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
AXIN1	AXIN1	NR_134879		0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
AXIN2	AXIN2	NM_004655		0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
AXL	AXL	NM_001278599		0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AXL	AXL	NM_001699		0	0	1	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
AXL	AXL	NM_021913		0	0	1	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
B2M	B2M	NM_004048		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B9D1	B9D1	NM_001243475		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BACH2	BACH2	NM_001170794		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
BACH2	BACH2	NM_021813		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
BAG4	BAG4	NM_001204878		0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
BAG4	BAG4	NM_004874		0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
BAIAP2	BAIAP2	NM_001144888		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BAIAP2	BAIAP2	NM_006340		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
